osmid,x,y,1,2,3,4,5,6,7,8,9,10
408800076,34.7518963,-0.10015579999999999,64.4000015258789,64.4000015258789,147.0,155.5,161.3000030517578,161.3000030517578,161.3000030517578,161.3000030517578,181.0,183.6999969482422
10939855343,34.7512959,-0.1005061,0.0,0.0,100.0999984741211,125.5999984741211,128.3000030517578,164.8000030517578,206.0,210.6999969482422,216.10000610351562,216.10000610351562
10939855336,34.7512428,-0.10040559999999998,10.800000190734863,10.800000190734863,101.9000015258789,127.4000015258789,130.10000610351562,156.10000610351562,195.1999969482422,199.89999389648438,217.89999389648438,217.89999389648438
6345483218,34.7515585,-0.10121460000000002,81.30000305175781,81.30000305175781,134.8000030517578,134.8000030517578,134.8000030517578,134.8000030517578,137.39999389648438,137.39999389648438,137.39999389648438,137.39999389648438
408800058,34.7511631,-0.10049749999999998,20.899999618530273,20.899999618530273,86.0,107.4000015258789,110.4000015258789,150.6999969482422,208.3000030517578,210.10000610351562,210.10000610351562,210.10000610351562
408799968,34.7518883,-0.10267520000000001,24.299999237060547,31.700000762939453,31.700000762939453,31.700000762939453,31.700000762939453,31.700000762939453,111.9000015258789,111.9000015258789,111.9000015258789,125.80000305175781
10983013261,34.7518456,-0.10269669999999999,28.600000381469727,36.0,36.0,36.0,36.0,36.0,116.19999694824219,116.19999694824219,116.19999694824219,130.10000610351562
9436547711,34.7518135,-0.1025194,39.70000076293945,47.099998474121094,47.099998474121094,47.099998474121094,47.099998474121094,47.099998474121094,127.30000305175781,127.30000305175781,127.30000305175781,141.1999969482422
10926382997,34.7520951,-0.10258729999999999,4.300000190734863,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,11.699999809265137,91.9000015258789,91.9000015258789,91.9000015258789,105.80000305175781
10983013241,34.7513423,-0.1029343,78.0999984741211,85.5,85.5,85.5,85.5,85.5,89.5999984741211,163.0,163.0,163.0
1180562579,34.752156,-0.10256650000000002,6.0,6.0,6.0,6.0,6.0,10.0,97.5999984741211,97.5999984741211,97.5999984741211,100.30000305175781
10983013252,34.7521121,-0.10263240000000001,0.0,16.0,16.0,16.0,16.0,16.0,87.5999984741211,87.5999984741211,87.5999984741211,101.5
6362704333,34.7565657,-0.09145240000000002,105.0999984741211,413.0,423.70001220703125,520.7999877929688,534.0,634.2999877929688,634.2999877929688,810.0999755859375,870.5,876.9000244140625
10926242444,34.7564817,-0.0916218,121.9000015258789,429.79998779296875,440.5,537.5999755859375,550.7999877929688,617.5,617.5,793.2999877929688,853.7000122070312,861.7000122070312
10928973093,34.75663350000001,-0.0915161,96.80000305175781,404.70001220703125,415.3999938964844,512.5,525.7000122070312,628.2000122070312,628.2000122070312,804.0,866.2999877929688,868.5999755859375
9928100421,34.7575841,-0.08875989999999999,174.0,377.0,585.7999877929688,589.5,695.5999755859375,878.2000122070312,878.2000122070312,900.0,900.0,900.0
408799983,34.754098,-0.099168,10.5,10.5,10.5,11.199999809265137,67.5999984741211,67.5999984741211,67.5999984741211,83.9000015258789,144.10000610351562,183.8000030517578
10951095088,34.7540394,-0.09910170000000001,18.399999618530273,18.399999618530273,18.399999618530273,18.700000762939453,75.5,75.5,75.5,76.0,136.1999969482422,191.6999969482422
10931626885,34.7541485,-0.09922720000000002,4.199999809265137,4.199999809265137,4.199999809265137,4.300000190734863,60.70000076293945,60.70000076293945,60.70000076293945,90.80000305175781,151.0,176.89999389648438
10945852705,34.7541274,-0.09914040000000002,6.900000095367432,6.900000095367432,6.900000095367432,14.800000190734863,71.19999694824219,71.19999694824219,71.19999694824219,87.19999694824219,141.10000610351562,187.39999389648438
10939884425,34.7540607,-0.09919930000000002,7.0,14.800000190734863,14.800000190734863,14.800000190734863,71.9000015258789,71.9000015258789,71.9000015258789,80.0999984741211,147.89999389648438,183.0
10939884420,34.7540056,-0.09913509999999999,14.5,22.299999237060547,22.299999237060547,22.299999237060547,72.5999984741211,79.4000015258789,79.4000015258789,79.4000015258789,140.39999389648438,190.5
10951095089,34.7540629,-0.0990677,15.5,15.5,15.5,22.399999618530273,78.5999984741211,79.19999694824219,79.19999694824219,79.19999694824219,132.5,195.39999389648438
10943873311,34.7535833,-0.09858469999999998,14.699999809265137,75.4000015258789,79.4000015258789,79.4000015258789,79.4000015258789,80.0,136.8000030517578,136.8000030517578,136.8000030517578,189.60000610351562
408800012,34.7545917,-0.09974599999999999,0.0,0.0,0.0,64.9000015258789,64.9000015258789,64.9000015258789,65.0,116.19999694824219,132.39999389648438,151.5
10939884426,34.7541121,-0.09925939999999998,0.0,8.5,8.5,8.5,65.0,65.0,65.0,87.0999984741211,154.89999389648438,176.0
10945847904,34.7541831,-0.0991951,0.0,0.0,0.0,8.5,64.9000015258789,64.9000015258789,64.9000015258789,94.0999984741211,148.0,181.10000610351562
10811441345,34.7545814,-0.0987144,62.29999923706055,62.29999923706055,62.29999923706055,70.19999694824219,126.5999984741211,126.5999984741211,126.5999984741211,142.3000030517578,196.1999969482422,242.8000030517578
6347093225,34.7531828,-0.09997620000000002,91.80000305175781,93.0,111.30000305175781,119.0999984741211,119.0999984741211,119.0999984741211,158.3000030517578,176.1999969482422,176.1999969482422,176.1999969482422
408799987,34.7535421,-0.09854599999999998,9.699999809265137,70.69999694824219,84.4000015258789,84.4000015258789,84.4000015258789,84.9000015258789,141.8000030517578,141.8000030517578,141.8000030517578,184.60000610351562
10941849324,34.753496,-0.09849779999999998,3.799999952316284,64.9000015258789,90.30000305175781,90.30000305175781,90.30000305175781,90.80000305175781,147.6999969482422,147.6999969482422,147.6999969482422,178.6999969482422
10941849325,34.7535099,-0.09857710000000001,6.199999809265137,74.69999694824219,80.9000015258789,88.4000015258789,88.4000015258789,88.4000015258789,145.8000030517578,145.8000030517578,145.8000030517578,181.10000610351562
10945852717,34.7535731,-0.09851800000000001,13.399999618530273,67.0,81.0,81.0,81.0,87.9000015258789,144.6999969482422,144.6999969482422,144.6999969482422,188.3000030517578
10943847591,34.7531053,-0.09808400000000002,14.600000381469727,54.20000076293945,128.39999389648438,140.89999389648438,140.89999389648438,140.89999389648438,141.3000030517578,181.89999389648438,190.39999389648438,190.39999389648438
10941849326,34.7534629,-0.09852520000000002,0.0,68.69999694824219,87.0999984741211,94.0999984741211,94.0999984741211,94.0999984741211,151.5,151.5,151.5,174.89999389648438
10945852707,34.7535278,-0.09846979999999998,7.599999904632568,61.099998474121094,86.9000015258789,86.9000015258789,86.9000015258789,93.80000305175781,150.60000610351562,150.60000610351562,150.60000610351562,182.5
10945852706,34.7536118,-0.0985592,18.100000381469727,72.0,76.0,76.0,76.0,82.9000015258789,139.6999969482422,139.6999969482422,139.6999969482422,193.0
10939884421,34.7535501,-0.09861919999999999,11.399999618530273,75.69999694824219,79.69999694824219,83.5,83.5,83.5,140.60000610351562,140.60000610351562,140.60000610351562,186.3000030517578
10945826753,34.7525646,-0.0994419,69.19999694824219,119.19999694824219,122.69999694824219,151.3000030517578,151.3000030517578,162.5,163.6999969482422,187.89999389648438,189.8000030517578,197.60000610351562
10928973060,34.75452,-0.0976643,125.69999694824219,131.1999969482422,131.1999969482422,179.1999969482422,188.60000610351562,188.60000610351562,188.60000610351562,196.5,252.89999389648438,252.89999389648438
408799992,34.7562974,-0.09197659999999998,135.89999389648438,443.79998779296875,476.1000061035156,551.5999755859375,564.7999877929688,581.9000244140625,581.9000244140625,757.7000122070312,818.0999755859375,826.0999755859375
10928973091,34.7563744,-0.092058,125.9000015258789,433.79998779296875,468.8999938964844,541.5999755859375,554.7999877929688,574.7000122070312,574.7000122070312,750.5,812.7999877929688,818.9000244140625
1814608950,34.7550404,-0.09325009999999999,286.20001220703125,422.6000061035156,422.6000061035156,594.0999755859375,598.4000244140625,635.4000244140625,658.7999877929688,666.7999877929688,667.0999755859375,697.2000122070312
10926242437,34.7564472,-0.09213490000000002,116.5,424.3999938964844,478.29998779296875,532.2000122070312,545.4000244140625,572.5,572.5,748.2999877929688,816.7000122070312,817.0
10928973092,34.756552,-0.0917184,116.19999694824219,424.1000061035156,434.79998779296875,531.9000244140625,545.0999755859375,608.7999877929688,608.7999877929688,784.5999755859375,846.9000244140625,853.0
10928973088,34.7550954,-0.09331419999999996,278.70001220703125,415.1000061035156,415.1000061035156,586.5999755859375,590.9000244140625,628.5,653.2000122070312,659.2999877929688,659.5999755859375,689.7000122070312
1814608990,34.7535219,-0.09462739999999999,240.8000030517578,240.8000030517578,416.6000061035156,466.79998779296875,476.3999938964844,485.0,485.29998779296875,535.0999755859375,538.5,560.2000122070312
408800007,34.75158,-0.1014828,105.30000305175781,105.30000305175781,117.0999984741211,117.0999984741211,117.0999984741211,117.0999984741211,117.0999984741211,119.19999694824219,125.5,125.5
1180562610,34.7515847,-0.1014571,103.0,103.0,119.4000015258789,119.4000015258789,119.4000015258789,119.4000015258789,119.4000015258789,121.5,127.80000305175781,127.80000305175781
1180562616,34.7515884,-0.1015281,109.4000015258789,109.4000015258789,113.0,113.0,113.0,113.0,113.0,115.0999984741211,121.4000015258789,121.4000015258789
6345483219,34.7516841,-0.10137100000000002,99.0999984741211,99.0999984741211,117.0,117.0,117.0,117.0,119.5999984741211,119.5999984741211,119.5999984741211,119.5999984741211
1180562613,34.7516997,-0.10161400000000002,100.0,100.0,100.0,100.0,100.0,102.0999984741211,108.4000015258789,108.4000015258789,108.4000015258789,108.4000015258789
2012067277,34.7505058,-0.09896649999999999,6.300000190734863,63.900001525878906,71.0,73.19999694824219,101.4000015258789,104.4000015258789,120.5999984741211,135.60000610351562,160.60000610351562,160.60000610351562
10928804943,34.750579,-0.09900479999999999,16.600000381469727,55.70000076293945,75.19999694824219,83.5,100.69999694824219,103.69999694824219,110.30000305175781,145.89999389648438,150.3000030517578,150.3000030517578
10926385417,34.7507464,-0.0996954,3.0999999046325684,28.600000381469727,31.600000381469727,67.80000305175781,97.0,97.0,127.80000305175781,134.6999969482422,145.10000610351562,182.1999969482422
408800077,34.755097000000006,-0.10031919999999997,68.0,68.0,68.0,132.89999389648438,132.89999389648438,132.89999389648438,133.0,183.1999969482422,195.10000610351562,219.5
10928973053,34.7556237,-0.09889279999999999,119.0999984741211,119.0999984741211,119.0999984741211,178.39999389648438,178.39999389648438,178.39999389648438,184.10000610351562,235.3000030517578,251.5,270.6000061035156
10931626887,34.7536337,-0.10063329999999998,0.0,16.200000762939453,116.19999694824219,116.19999694824219,116.19999694824219,176.0,181.10000610351562,181.10000610351562,181.10000610351562,224.5
408800080,34.7553732,-0.10007219999999999,101.0,101.0,101.0,165.89999389648438,165.89999389648438,165.89999389648438,166.0,216.1999969482422,228.10000610351562,252.5
10931626888,34.7541472,-0.10119999999999998,68.0,79.9000015258789,183.1999969482422,183.1999969482422,183.1999969482422,223.5,223.5,223.5,223.5,244.0
408800063,34.7556654,-0.09885840000000001,123.9000015258789,123.9000015258789,123.9000015258789,183.1999969482422,183.1999969482422,183.1999969482422,188.89999389648438,240.10000610351562,256.29998779296875,275.3999938964844
10928973052,34.756115,-0.0994115,182.6999969482422,182.6999969482422,182.6999969482422,242.0,242.0,242.0,247.6999969482422,298.8999938964844,315.1000061035156,334.20001220703125
10931626884,34.7550609,-0.09837860000000001,106.5999984741211,106.5999984741211,106.5999984741211,115.0999984741211,171.5,171.5,171.5,200.60000610351562,213.8000030517578,213.8000030517578
408800100,34.753579,-0.10069720000000001,7.5,8.699999809265137,123.69999694824219,123.69999694824219,123.69999694824219,183.5,188.60000610351562,188.60000610351562,188.60000610351562,217.0
408800060,34.7518474,-0.10195410000000002,67.0,67.0,67.0,67.0,67.0,69.0999984741211,101.5,101.5,101.5,101.5
408800015,34.7526061,-0.10052619999999998,89.4000015258789,105.0999984741211,129.3000030517578,129.3000030517578,129.3000030517578,129.3000030517578,173.60000610351562,173.60000610351562,185.39999389648438,193.1999969482422
408800075,34.7528727,-0.10026810000000001,93.30000305175781,94.5,152.39999389648438,160.1999969482422,160.1999969482422,160.1999969482422,162.0,162.3000030517578,162.3000030517578,162.3000030517578
10940446639,34.7522795,-0.10080599999999999,91.0,91.0,91.0,91.0,127.69999694824219,135.3000030517578,135.3000030517578,143.39999389648438,181.6999969482422,181.6999969482422
10931662414,34.7526554,-0.1005723,83.4000015258789,99.0999984741211,125.4000015258789,125.4000015258789,125.4000015258789,125.4000015258789,179.60000610351562,179.60000610351562,191.39999389648438,199.1999969482422
6347093223,34.7530071,-0.10019089999999997,79.5,80.69999694824219,139.1999969482422,147.0,147.0,147.0,155.1999969482422,176.10000610351562,176.10000610351562,176.10000610351562
6347093224,34.752955,-0.10013369999999998,86.69999694824219,87.9000015258789,138.39999389648438,146.1999969482422,146.1999969482422,146.1999969482422,148.0,176.3000030517578,176.3000030517578,176.3000030517578
6345483226,34.7522537,-0.10083319999999997,87.69999694824219,87.69999694824219,87.69999694824219,87.69999694824219,131.0,132.0,132.0,146.6999969482422,178.39999389648438,178.39999389648438
10940446638,34.7522499,-0.10075369999999999,96.30000305175781,96.30000305175781,96.30000305175781,96.30000305175781,133.0,133.1999969482422,133.1999969482422,148.6999969482422,187.0,187.0
10940446632,34.7523144,-0.10087149999999998,85.0,85.0,85.0,85.0,123.80000305175781,139.5,141.10000610351562,141.10000610351562,187.5,187.5
10931662413,34.7526734,-0.10055449999999999,81.0999984741211,97.30000305175781,127.69999694824219,127.69999694824219,127.69999694824219,127.69999694824219,181.89999389648438,181.89999389648438,193.6999969482422,201.5
10931626890,34.7526348,-0.10059289999999999,86.0,101.69999694824219,122.80000305175781,122.80000305175781,122.80000305175781,122.80000305175781,178.89999389648438,178.89999389648438,194.0,201.8000030517578
11034143943,34.7535319,-0.10074379999999998,2.799999952316284,13.399999618530273,129.60000610351562,129.60000610351562,129.60000610351562,189.39999389648438,194.5,194.5,194.5,211.10000610351562
408800016,34.7567091,-0.10212970000000002,17.799999237060547,56.099998474121094,109.0,161.1999969482422,232.5,261.79998779296875,278.70001220703125,290.20001220703125,327.3999938964844,333.3999938964844
10943767784,34.7565668,-0.10210449999999999,30.700000762939453,69.0,121.9000015258789,174.10000610351562,245.39999389648438,274.70001220703125,291.6000061035156,303.1000061035156,314.5,320.5
1180562339,34.756729,-0.1022342,8.199999809265137,46.5,99.4000015258789,151.60000610351562,222.89999389648438,252.1999969482422,269.1000061035156,280.6000061035156,332.5,332.5
1180562592,34.7569554,-0.10200769999999998,29.799999237060547,38.29999923706055,125.9000015258789,188.10000610351562,249.39999389648438,278.70001220703125,305.6000061035156,307.1000061035156,354.29998779296875,360.29998779296875
10943767783,34.7565786,-0.10202049999999999,38.20000076293945,76.5,129.39999389648438,181.60000610351562,252.89999389648438,282.20001220703125,299.1000061035156,307.70001220703125,310.6000061035156,314.1000061035156
10923814575,34.7565577,-0.10216860000000001,36.5,74.80000305175781,127.69999694824219,179.89999389648438,251.1999969482422,280.5,297.3999938964844,308.8999938964844,320.29998779296875,326.29998779296875
6347420715,34.7559733,-0.10199959999999998,84.30000305175781,122.5999984741211,175.5,227.6999969482422,260.8999938964844,266.8999938964844,299.0,302.0,302.0,302.0
1180562345,34.7568064,-0.10228019999999999,0.0,38.29999923706055,93.5999984741211,153.3000030517578,217.10000610351562,246.39999389648438,270.79998779296875,274.79998779296875,335.20001220703125,335.20001220703125
6345173370,34.7560528,-0.10286449999999997,17.100000381469727,69.30000305175781,90.5,128.8000030517578,140.60000610351562,169.89999389648438,186.8000030517578,198.3000030517578,250.1999969482422,250.1999969482422
2012066337,34.7576865,-0.10127409999999999,121.30000305175781,130.60000610351562,217.39999389648438,280.3999938964844,312.29998779296875,340.8999938964844,364.79998779296875,364.79998779296875,364.79998779296875,370.20001220703125
1180562396,34.7570115,-0.10207109999999998,22.100000381469727,30.600000381469727,118.19999694824219,183.89999389648438,241.6999969482422,271.0,299.3999938964844,301.3999938964844,362.0,365.79998779296875
408800021,34.7551562,-0.09830680000000001,129.39999389648438,129.39999389648438,129.39999389648438,137.3000030517578,190.6999969482422,190.6999969482422,190.6999969482422,209.39999389648438,222.60000610351562,222.60000610351562
